8.186108752217292894e-04,9.094342390323159478e-04,1.228044171923202204e-03,2.293866276213157689e-03,9.725041105955603907e-03,2.765150191778306850e-03,9.662328418191359122e-04,4.383745542046671309e-04,2.573004465774326598e-04,1.312251349390049617e-03,1.353397639322097105e-03,1.562974667817977311e-03,2.565079159262985235e-03,9.219524138707652777e-03,2.853171194717479386e-03,9.513227885122369464e-04,5.269530445112307823e-04,3.938058991149108348e-04,6.554212360120070281e-03,3.658353177680160120e-03,4.050478480227956944e-03,4.011619319653876407e-03,4.278963581288028339e-03,2.433926401696213503e-03,2.034917932314661473e-03,2.540867849840195650e-03,4.159364721900920582e-03,4.713347963504190170e-03,4.038072036306237719e-03,5.265746311406510789e-03,3.961888834889484151e-03,3.775941344922980909e-03,2.633717793387709526e-03,2.062683739369575164e-03,2.443103052144303487e-03,2.591756573494055377e-03,2.571626017734794135e-03,1.238709036283767604e-03,1.480837969528311189e-03,1.126206579890376208e-03,1.513171699607099253e-03,6.936181190162337296e-04,7.011855866809347387e-04,6.498714528887273873e-04,6.481889162474148078e-04,8.112052328447460440e-04,4.576099709927253407e-04,1.051120964641524434e-03,1.669827923419336469e-03,6.223003195275854035e-03,1.497581482598697548e-03,7.274874368217530002e-04,3.040166413863450200e-04,1.329598354956993301e-04,3.036444416832249395e-03,2.460474453317510087e-03,2.395037111416892673e-03,2.780609096415693864e-03,5.858482941686312187e-03,2.075906241977635604e-03,1.407416552154747581e-03,1.468882447790611579e-03,2.068072656521346628e-03,6.814531241594892069e-03,3.418885767974235400e-03,3.117526659754079731e-03,2.480181179998063902e-03,3.015083806336365298e-03,2.204347204418020435e-03,2.731411962267012595e-03,3.355508271901399501e-03,5.550822693012985934e-03,4.297888050400112611e-03,2.062195197721386746e-03,2.150160767016384353e-03,1.483675140197717639e-03,2.189901149190745869e-03,1.026457065461079416e-03,8.984561967636160934e-04,1.063086265204511542e-03,1.427620460891702511e-03,9.075331766622750373e-03,5.569274885935117728e-03,3.226564368928613261e-03,3.450397970740094657e-03,4.169190986166019207e-03,2.202960182303050161e-03,1.567899935382924314e-03,1.398759609302079564e-03,3.213472098848649088e-03,1.416974998842365253e-03,2.330060723532464528e-03,7.845050530727447347e-03,4.852215397220341689e-03,5.989617066748915454e-03,2.003840163592297049e-03,1.483683103332851354e-03,7.045797190488129955e-04,8.415148338942335252e-04,2.049358069962135299e-03,2.897322987905341651e-03,4.784602128071582632e-03,4.246484011534538104e-03,5.771120300979363203e-03,2.322638133407662221e-03,1.261245125956124251e-03,9.089511281610600712e-04,1.095484855620286512e-03,6.001556930456805258e-03,6.924493849571319859e-03,9.521469047666554150e-03,1.010143152159310304e-02,1.300040909886000622e-02,5.278269196628801278e-03,3.230234387348117353e-03,2.951119921731144412e-03,4.079212187195410677e-03,3.411899315725819542e-03,5.715456558302075413e-03,9.642541685795511658e-03,7.774663751626954486e-03,1.784461196672318742e-02,4.610590453892882828e-03,2.850270454101821050e-03,2.649621901193603257e-03,2.665003947643033045e-03,2.609567533591504018e-03,2.119631527350608786e-03,2.113866130468682134e-03,2.477691051037407988e-03,5.073405980225008383e-03,1.885458182169402622e-03,1.233061194046844921e-03,1.470765194913176274e-03,1.855771260013182843e-03,3.690143382416109959e-03,4.917081113411098450e-03,7.659793470372872407e-03,8.426513270678127540e-03,1.210372389338157904e-02,6.405396625808172477e-03,3.418125887606841481e-03,3.161376959578533416e-03,2.831753275928007661e-03,5.243067980991703361e-03,7.290745227455839271e-03,1.288343299341695135e-02,1.282554176316478070e-02,1.207102592447130418e-02,4.841153498161707147e-03,2.899917352262881744e-03,2.638329595722346908e-03,3.159357581102809759e-03,7.632642300242259252e-03,9.034983303778358274e-03,1.307954798100781357e-02,1.177485691611126171e-02,1.172911412369517618e-02,4.824784686396810414e-03,3.164087230687617335e-03,3.414433917862597263e-03,3.857754002909843070e-03,5.721303295798240568e-03,6.080800305293434550e-03,9.187583359725725804e-03,9.153227639555514342e-03,1.075925122878251990e-02,4.361685947010901683e-03,3.007565693492074768e-03,3.037158106758263993e-03,3.696992366067856223e-03,3.168946066382783561e-03,2.246102846338996969e-03,1.622162493720600987e-03,1.938246652446528251e-03,6.361700661414381244e-03,2.716986624764092251e-03,1.773757652815154519e-03,1.788004588990212227e-03,2.474591402643854399e-03,6.195240146681318429e-03,1.753738112137122676e-02,2.058086714809759590e-02,6.489809642203091949e-03,3.183801815245665672e-03,1.817982303269485367e-03,1.079400952078383687e-03,1.382578841907480555e-03,2.277657251052519691e-03,6.242800574874349251e-03,9.602570453108071405e-03,1.821086431687334722e-02,1.062657216458742608e-02,8.477629991622640318e-03,1.651221766957091828e-03,8.569973405485727070e-04,1.084782156213996446e-03,3.324150712778896344e-03,4.128119029454979660e-03,4.194108640046313036e-03,5.654696379335458732e-03,7.638421888547197898e-03,7.103979730902693253e-03,3.497384099789512674e-03,2.475365272323396242e-03,2.490749685140899745e-03,2.883054142856470055e-03,7.741100359383994677e-03,7.638658128516048057e-03,8.647664457804474236e-03,9.111073861108166458e-03,1.731741397757350504e-02,6.804482523436367752e-03,3.535715909674175435e-03,4.026548751763630099e-03,5.669544612252579684e-03,6.319020065183209370e-03,5.928218919114958477e-03,7.730448620910801948e-03,9.562350174267941066e-03,2.041845941529906588e-02,1.007515563604947581e-02,5.964095182157167808e-03,5.172909708232896649e-03,6.116729413773831607e-03,1.264273044085744173e-03,1.303914950531032775e-03,1.505829460209448436e-03,2.471295181757429942e-03,8.882441502753088761e-03,2.748854046383638044e-03,9.165406903940687133e-04,5.076866790680977914e-04,3.794076364138254014e-04,6.314578389243028812e-03,3.524597105909839899e-03,3.902385591435557615e-03,3.864947192722959640e-03,4.122516860021963915e-03,2.344937608472210180e-03,1.960517617259790752e-03,2.447969082013291917e-03,4.007290753303305308e-03,4.541019356104744088e-03,3.890432749755888542e-03,5.073221011812714155e-03,3.817034945281825437e-03,3.637886035060223719e-03,2.537424262094888257e-03,1.987268255712652375e-03,2.353778743824754775e-03,2.496997221015327065e-03,2.477602675129945628e-03,1.193419572223662802e-03,1.426695829578322880e-03,1.085030411048321965e-03,1.457847379448976109e-03,6.682581741442187098e-04,6.755489613740577179e-04,6.261109660050669882e-04,6.244899459754158291e-04,2.235100342953055125e-03,9.200960120369327784e-04,1.122639197448662817e-03,1.257708803352860973e-03,2.198036647024540283e-03,8.797092236435878100e-04,7.597538289783744994e-04,5.569028915523340905e-04,6.821604122077946052e-04,2.925426464868971076e-03,2.370515014853542997e-03,2.307470181651407291e-03,2.678944950883077949e-03,5.644286108642900326e-03,2.000007319483091284e-03,1.355958833280234517e-03,1.415177423544310836e-03,1.992460144214015447e-03,6.565379537108599443e-03,3.293885061933691117e-03,3.003544192945783401e-03,2.389501227625181762e-03,2.904846837294029673e-03,2.123752245823068950e-03,2.631546553785328157e-03,3.232824762834909417e-03,5.347874480401710456e-03,4.140749415990119947e-03,1.986797576039124168e-03,2.071546963508997911e-03,1.429429268107815319e-03,2.109834364751195061e-03,9.889279209939435579e-04,8.656069977661020459e-04,1.024217890315429680e-03,1.375424050224513875e-03,8.743521067064866439e-03,5.365652027459722265e-03,3.108595284386687398e-03,3.324245121029959903e-03,4.016757751405614085e-03,2.122415935769112697e-03,1.510574650999434469e-03,1.347618404064516084e-03,3.095981691605333153e-03,9.331370559521554378e-03,6.089310936337733599e-03,4.217951364485244235e-03,3.909377322503474785e-03,6.658351460399174367e-03,3.134787594401358853e-03,1.992335850962740403e-03,2.085392994890707726e-03,4.187438573124293607e-03,1.974429797109386511e-03,2.791391569398118770e-03,4.609668338316328003e-03,4.091224802641396999e-03,5.560117605591040693e-03,2.237718242467674062e-03,1.215131701310139239e-03,8.757182153095132131e-04,1.055431929110724459e-03,5.782129051152685821e-03,6.671321711362476758e-03,9.173346754535151998e-03,9.732104741492018929e-03,1.252509040544361359e-02,5.085286037486401629e-03,3.112131120231881060e-03,2.843221589098262735e-03,3.930068741612919615e-03,3.287154047135672132e-03,5.506489030979529534e-03,9.289992755953963011e-03,7.490407849518522510e-03,1.719218037168290802e-02,4.442018848664349567e-03,2.746059362141197585e-03,2.552746886680925999e-03,2.567566537426896681e-03,2.514156979891519084e-03,2.042133928587133631e-03,2.036579325141944785e-03,2.387102142325922636e-03,4.887912994323285500e-03,1.816522388470526248e-03,1.187978225411019618e-03,1.416991333994465588e-03,1.787920874392125029e-03,7.178879734546922409e-03,4.149808089151853924e-03,3.643753340977361806e-03,4.244190450741892710e-03,6.136945560248417524e-03,3.808215656499185954e-03,3.092904612816806034e-03,3.532904811013983307e-03,4.880147907911790497e-03,5.051371842565041854e-03,7.024182270152441558e-03,1.241239115999606332e-02,1.235661653882245969e-02,1.162968717682233769e-02,4.664152087061789603e-03,2.793891079057833800e-03,2.541867448515724298e-03,3.043845699433128486e-03,7.353578961705937479e-03,8.704647817692198059e-03,1.260133582556458021e-02,1.134434664816732705e-02,1.130027629576132835e-02,4.648381748941968379e-03,3.048402424393497311e-03,3.289595979590533448e-03,3.716707472893663981e-03,5.512122001077585445e-03,5.858475143518985032e-03,8.851668536969727399e-03,8.818568924657238517e-03,1.036587335910824428e-02,4.202214745015599683e-03,2.897603600382252492e-03,2.926114060988201527e-03,3.561823575020823477e-03,3.053083612184156505e-03,2.163981225235987564e-03,1.562853271129139004e-03,1.867380815890633348e-03,6.129105269738988233e-03,2.617648632959978464e-03,1.708905834417581183e-03,1.722631876593348765e-03,2.384115822737121939e-03,7.033854321618356921e-03,3.308187971592892272e-03,3.173730028349724518e-03,3.359286018326002998e-03,4.499052924016375479e-03,1.670435311152759653e-03,1.591509863682915834e-03,1.876966807859713898e-03,3.521221818959888346e-03,6.014552387456263520e-03,9.251482944514942061e-03,1.754504186719070546e-02,1.023804528375183570e-02,8.167672360270944107e-03,1.590850084278307847e-03,8.256639530318221057e-04,1.045120539936223412e-03,3.202613693328039933e-03,3.977187460423052198e-03,4.040764370364212897e-03,5.447950355094742687e-03,7.359147237709802274e-03,6.844245261158560592e-03,3.369513351411833422e-03,2.384861398328212267e-03,2.399683328923518742e-03,2.777644419376966434e-03,7.458071596177594416e-03,7.359374840314052840e-03,8.331490055912195436e-03,8.777956365316289325e-03,1.668425770359957191e-02,6.555698218433375982e-03,3.406443680339080963e-03,3.879330777535916572e-03,5.462255709505806599e-03,6.087985154034279874e-03,5.711472411409507580e-03,7.447809304711430246e-03,9.212733192505295418e-03,1.967192325808639342e-02,9.706789550299622232e-03,5.746036972770316061e-03,4.983778684356590834e-03,5.893090618192271812e-03,7.959661331308629656e-03,5.963282560649104704e-03,6.830937998895772120e-03,9.476212609363585115e-03,1.893585080952826794e-02,9.539544782424110372e-03,5.984562139490646158e-03,6.191829198220357051e-03,9.340906148850967525e-03,7.372283009593297602e-04,4.158787539300574411e-04,9.552651924444765423e-04,1.517549878912687836e-03,5.655503548009949144e-03,1.361011254935647324e-03,6.611450534368089327e-04,2.762921920592596400e-04,1.208347156176277663e-04,2.759539346816703050e-03,2.236094304288426590e-03,2.176624445816840742e-03,2.527034635358338908e-03,5.324225301348892159e-03,1.886596350416961656e-03,1.279068812029794926e-03,1.334929395729017804e-03,1.879477139812134583e-03,6.193087871804662213e-03,3.107104397069476547e-03,2.833227387483808722e-03,2.254003898605546827e-03,2.740126692724087574e-03,2.003324286430693737e-03,2.482323977497676373e-03,3.049506539145184665e-03,5.044621776595038277e-03,3.905947073342283093e-03,1.874135669134168293e-03,1.954079319111439589e-03,1.348373085498696597e-03,1.990195622660342282e-03,9.328504892946120307e-04,8.165225131790912081e-04,9.661393311301757700e-04,1.297430248455258995e-03,8.247717282945600872e-03,5.061391242922630949e-03,2.932321527684730866e-03,3.135742880604760075e-03,3.788986390444527667e-03,2.002063752208513465e-03,1.424917096975655308e-03,1.271201329163105858e-03,2.920423192176088961e-03,1.287755587121975839e-03,2.117573505188010980e-03,7.129630134936749790e-03,4.409723172811532386e-03,5.443400800104819352e-03,1.821102255490439793e-03,1.348380322444844197e-03,6.403263787428889204e-04,7.647738526640551976e-04,1.862469208534595468e-03,2.633104937222050228e-03,4.348275818284438009e-03,3.859230766912134878e-03,5.244829596577802247e-03,2.110827809666255064e-03,1.146227321588081565e-03,8.260603713308311983e-04,9.955833692090946922e-04,5.454251821620281597e-03,6.293022565720811888e-03,8.653169585743414327e-03,9.180243046270351523e-03,1.181485168447264644e-02,4.796923484073923119e-03,2.935656862978873721e-03,2.681995921297850027e-03,3.707213104965539300e-03,3.100755066330113455e-03,5.194242045145095951e-03,8.763201143340082835e-03,7.065662197520612177e-03,1.621729302136252354e-02,4.190132939383158124e-03,2.590343305334944553e-03,2.407992667344441718e-03,2.421971965689724126e-03,2.371591011909179956e-03,1.926334158482418844e-03,1.921094530364249840e-03,2.251740854102744164e-03,4.610742533996969178e-03,1.713515983243965504e-03,1.120613591061508452e-03,1.336640447884631776e-03,1.686536325944182867e-03,3.353624984117436342e-03,4.468673534325008981e-03,6.961267379969090195e-03,7.658067046446464902e-03,1.099993865905735460e-02,5.821263818596393060e-03,3.106413813121661292e-03,2.873078809451061130e-03,2.573514780011249437e-03,4.764932402970028374e-03,6.625874068779956903e-03,1.170854308095661302e-02,1.165593117512658643e-02,1.097022254396277062e-02,4.399670050964941091e-03,2.635462711494130847e-03,2.397730150734072186e-03,2.871243585882013363e-03,6.936592229693917637e-03,8.211048351946748092e-03,1.188677358692518532e-02,1.070106232902629656e-02,1.065949099816125220e-02,4.384793974236689262e-03,2.875541920491262327e-03,3.103058528328690377e-03,3.505950546091447101e-03,5.199555596113372008e-03,5.526268687670592324e-03,8.349732220611964795e-03,8.318509530984459499e-03,9.778073638866680017e-03,3.963926993859084001e-03,2.733294185567815716e-03,2.760187952607523997e-03,3.359849382551318136e-03,2.879957660231533337e-03,2.041272070422317508e-03,1.474231243469392326e-03,1.761490469449105345e-03,5.781552657617011759e-03,2.469214142122541124e-03,1.612001855699067869e-03,1.624949558851056675e-03,2.248923874593456579e-03,5.630272318826398843e-03,1.593807974098606847e-02,1.870401854614952772e-02,5.897978886665472716e-03,2.893458656095741332e-03,1.652193489819364907e-03,9.809662188248341203e-04,1.256496148314227611e-03,2.069948907346995121e-03,5.673495528256011604e-03,8.726875041426176982e-03,1.655014540802265607e-02,9.657494089932553566e-03,7.704522236584208060e-03,1.500640489573640875e-03,7.788444498609478628e-04,9.858566902140545457e-04,3.021008596703362442e-03,3.751659943773355977e-03,3.811631707425091817e-03,5.139022821091943603e-03,6.941844755064536035e-03,6.456140437724778268e-03,3.178444163443239733e-03,2.249627172114124739e-03,2.263608621029254784e-03,2.620137323150896046e-03,7.035159580382730621e-03,6.942059451400064453e-03,7.859050604415572516e-03,8.280199918070878240e-03,1.573817224887068267e-02,6.183955534986704770e-03,3.213280347838729824e-03,3.659352251196263707e-03,5.152516986418454077e-03,5.742764269463873986e-03,5.387601786206082551e-03,7.025479214996875610e-03,8.690322604838165987e-03,1.855642140048783389e-02,9.156363360006988458e-03,5.420206354540321042e-03,4.701172133521525423e-03,5.558921282263823080e-03,1.024635858993823770e-02,2.790774780358352969e-02,1.432084967684149092e-02,3.302769407421201914e-03,1.366486436537249580e-03,7.873785034923269687e-04,8.478887926212913930e-04,1.198688394315008867e-03,2.434332909394244793e-03,7.647974724456647541e-03,8.460859532583549572e-03,4.197105585794144549e-03,2.817020728635556345e-03,5.871201259363864958e-03,4.553340801028736735e-03,2.992635698256824323e-03,3.405652321651626239e-03,5.201121657509080558e-03,2.737370635527740063e-03,2.658261549128780512e-03,2.885641865831877536e-03,3.571818673635029744e-03,8.715940333905550924e-03,5.337664814107087076e-03,3.084835962390257945e-03,2.169814661005822071e-03,2.145643818275028928e-03,3.518214175902182120e-03,3.750851198905477083e-03,4.765306463157301109e-03,4.375704094071407139e-03,1.209111279086084144e-02,3.808138416113736324e-03,2.094363990849285560e-03,2.224291132533403291e-03,3.034206334320608319e-03,5.817659219305541807e-04,4.739649926082440843e-04,1.252536174739211439e-03,3.500869075978464608e-03,8.733630955106994401e-03,7.915577680742588414e-04,3.539137455486744167e-04,2.275839712059561854e-04,1.463337745783895299e-04,2.698760293412066913e-03,2.186844165748120378e-03,2.128684135204221128e-03,2.471376515014815905e-03,5.206958854576790655e-03,1.845043929551045065e-03,1.250897229071848676e-03,1.305527479380904233e-03,1.838081520073931276e-03,6.056684664169941813e-03,3.038670198332244117e-03,2.770825349661807518e-03,2.204359299956994058e-03,2.679775204427802503e-03,1.959200924344107250e-03,2.427650612622490878e-03,2.982340937388391292e-03,4.933513617648309715e-03,3.819918306968573662e-03,1.832857695673402367e-03,1.911040580986478896e-03,1.318675070912516799e-03,1.946361420341435888e-03,9.123043898984275210e-04,7.985385458579338357e-04,9.448600425884781575e-04,1.268854253533998515e-03,8.066060714147348792e-03,4.949913735268964866e-03,2.867736934268331171e-03,3.066677917199422607e-03,3.705533691558417306e-03,1.957968153479204641e-03,1.393533195008768433e-03,1.243203028083479786e-03,2.856100660458552303e-03,8.608362798235319469e-03,5.617502530511969336e-03,3.891138539531151241e-03,3.606473249844791354e-03,6.142452991623009902e-03,2.891899827135132380e-03,1.837966857239192947e-03,1.923813802314388666e-03,3.862989922310725022e-03,1.821448189711074358e-03,2.575110610819694550e-03,4.252504729358865670e-03,3.774230930561351446e-03,5.129311845937158110e-03,2.064336674716614993e-03,1.120981582050785234e-03,8.078663319950676880e-04,9.736555736022917780e-04,5.334121531348825877e-03,6.154418289235410837e-03,8.462582900694706062e-03,8.978047530188852307e-03,1.155462872286610633e-02,4.691270897908480196e-03,2.870998808561745809e-03,2.622924767440370369e-03,3.625561468597683461e-03,3.032460712060957783e-03,5.079838488978135475e-03,8.570191005288945937e-03,6.910040477345607592e-03,1.586010597137135075e-02,4.097844958786296676e-03,2.533290806963102351e-03,2.354956454943509577e-03,2.368627858233166711e-03,2.319356548598098221e-03,1.883906509524038275e-03,1.878782284593572298e-03,2.202146099172800492e-03,4.509190596702760713e-03,1.675775669964714356e-03,1.095931995788856179e-03,1.307200845489220418e-03,1.649390241565401507e-03,6.622650000414060170e-03,3.828275101348289043e-03,3.361430189310093530e-03,3.915344584350680980e-03,5.661446356530350915e-03,3.513149732502503231e-03,2.853261998077561735e-03,3.259170359900345672e-03,4.502027160146103435e-03,4.659984422676260139e-03,6.479938713901496269e-03,1.145066157402000948e-02,1.139920844921546439e-02,1.072860260017417973e-02,4.302767000352944113e-03,2.577416454943156840e-03,2.344919971002631595e-03,2.808004238544802196e-03,6.783813284881591923e-03,8.030199419001937330e-03,1.162496654022300395e-02,1.046537065841014573e-02,1.042471493910964060e-02,4.288218570288966115e-03,2.812207902023861582e-03,3.034713440142662415e-03,3.428731732117761347e-03,5.085035008602596836e-03,5.404552220723396992e-03,8.165828765444201054e-03,8.135293757810611176e-03,9.562710860808556687e-03,3.876621215548743584e-03,2.673093183735083655e-03,2.699394613613503250e-03,3.285848457255874291e-03,2.816526384777452707e-03,1.996312905652766843e-03,1.441761193864565631e-03,1.722693514646519378e-03,5.654213542795410129e-03,2.414829522318271381e-03,1.576497398410235196e-03,1.589159927465232363e-03,2.199391163840643936e-03,6.488861361168659497e-03,3.051864898363865555e-03,2.927824946337668263e-03,3.099003796316103249e-03,4.150459953481921462e-03,1.541007625585425747e-03,1.468197433181244209e-03,1.731536770428127644e-03,3.248392582560024645e-03,5.548536379512356183e-03,8.534664988393125123e-03,1.618562726017704761e-02,9.444787085147831121e-03,7.534829577911034831e-03,1.467588774416120562e-03,7.616903446054422520e-04,9.641431254145678247e-04,2.954470664186940963e-03,3.669029362570854717e-03,3.727680243797063843e-03,5.025835472322628256e-03,6.788950123001590009e-03,6.313943478328289984e-03,3.108438701199543134e-03,2.200078971182628084e-03,2.213752477675676612e-03,2.562428609384965073e-03,6.880209682553053985e-03,6.789160090634824112e-03,7.685954447281037778e-03,8.097827916888131541e-03,1.539153786849523607e-02,6.047753467729927168e-03,3.142507616117890760e-03,3.578754753589135935e-03,5.039032427683287803e-03,5.616279471692601707e-03,5.268939467778018838e-03,6.870742527913928713e-03,8.498917621860745120e-03,1.814771487901705935e-02,8.954693795740004819e-03,5.300825918140028743e-03,4.597628477767058859e-03,5.436485639562576092e-03,7.342935537060337262e-03,5.501239011248658904e-03,6.301667281527546446e-03,8.741982281624928811e-03,1.746867436266887411e-02,8.800407388529437464e-03,5.520869818287473668e-03,5.712077532769234411e-03,8.617159556644918630e-03,7.479527528821884423e-03,8.274508490344115869e-03,4.104664032156524027e-03,2.754975643645115723e-03,5.741887627614462343e-03,4.453053141048646073e-03,2.926722680877748804e-03,3.330642583314658706e-03,5.086566577382965054e-03,2.677079849590243820e-03,2.599713146532395616e-03,2.822085395338942357e-03,3.493149109395270267e-03,8.523971118595334920e-03,5.220102361095899611e-03,3.016892227535038305e-03,2.122024336395460665e-03,2.098385858221405754e-03,3.440725254596248544e-03,3.668238430367097309e-03,4.660350244160893496e-03,4.279328895390785599e-03,1.182480515843481635e-02,3.724263892479122949e-03,2.048235472698088817e-03,2.175300959703414198e-03,2.967377720680040593e-03,5.689524854855171950e-04,4.635258794167995862e-04,1.224948975033749062e-03,3.423762181750995663e-03,8.541272102587219028e-03,7.741236510669627542e-04,3.461187697436903595e-04,2.225714178042725096e-04,1.431107626252308730e-04,5.331925366755987071e-03,5.627013153886426325e-03,1.134361223679442553e-02,7.790709158077263781e-03,4.757863179712061401e-03,1.508936320351166602e-03,7.540251133853535879e-04,1.500169905489258425e-03,3.265235684693056604e-03
