,URL,percent_skin_SkinLikelihood_6,percent_skin_abg,percent_skin_cbcr,percent_skin_cccm,percent_skin_equalized_abg,percent_skin_equalized_cbcr,percent_skin_equalized_cccm,percent_skin_adapt_abg,percent_skin_adapt_cbcr,percent_skin_adapt_cccm,label_number,area_covered_max,area_covered_mode,density_max,density_mode,hwratio_max,hwratio_mode,density_hull_max,density_hull_mode,circularity_max,circularity_mode
166,http://scontent-a.cdninstagram.com/hphotos-xaf1/outbound-distilleryimage5/t0.0-17/OBPTH/f5b8ed40218b11e39a9d22000a1f979c_7.jpg,0.11578879917980264,0.5095716391131616,0.5780762740826177,-1.0,0.396420714255201,0.5612825195437652,0.37248494168909396,0.44473279507881586,0.680462108590713,0.325539856465462,3.0,0.0033747703874578154,0.0002963603742150455,0.8829113924050633,0.7445339470655926,4.301655523325332,1.6585620739761504,0.8,0.44223918575063614,0.9726038928654163,0.7977926492899252
167,http://scontent-a.cdninstagram.com/hphotos-xaf1/outbound-distilleryimage3/t0.0-17/OBPTH/b19f87c4218911e39e0b22000ab5ba47_7.jpg,0.07422892904438463,0.2827358067409971,0.6215478021273869,-1.0,0.12420169592891622,0.42509024306890514,0.08131754880601479,0.18564441026955444,0.6577171173480285,0.10736522277756419,2.0,0.015469477551369131,0.0011106839249861165,0.9951923076923077,0.9917155678287884,2.970221317918515,1.2698363700279534,0.6467961598571109,0.5466491458607096,0.9416208244924221,0.6163107690920081
168,http://scontent-b.cdninstagram.com/hphotos-xpa1/t51.2885-15/10349717_1446903382217881_1851449406_n.jpg,0.07514892578125,0.2057275390625,0.36714599609375,-1.0,0.23785400390625,0.39646240234375,0.15656982421875,0.08684814453125,0.52021484375,0.05310302734375,4.0,0.012890625,0.0004296875,0.9545454545454546,0.7431818181818182,4.305201612677507,1.8144008841224386,0.8110599078341014,0.6833182347612269,0.9726496395694336,0.8344087481024393
169,http://scontent-b.cdninstagram.com/hphotos-xap1/t51.2885-15/10354392_1432132033705967_1181885023_n.jpg,0.0913671875,0.3696240234375,0.35411376953125,-1.0,0.27958984375,0.5527783203125,0.2891552734375,0.35321533203125,0.77855224609375,0.204404296875,4.0,0.02123046875,0.00015380859375,0.8571428571428571,0.6498390064397425,15.534112315418543,1.452615591758501,0.7876106194690266,0.463081130355515,0.9979258137062391,0.7253185693966693
170,http://scontent-a.cdninstagram.com/hphotos-xaf1/t51.2885-15/10249320_370379683101121_2065668119_n.jpg,0.114873046875,0.343427734375,0.5006591796875,-1.0,0.29277587890625,0.4265283203125,0.32010009765625,0.2225048828125,0.550048828125,0.13098876953125,4.0,0.01992919921875,0.0002392578125,0.9994500962331592,0.9,2.5158580884261785,1.3363050851561842,0.7596899224806202,0.46691058476153796,0.9176114013000547,0.6633242477092566
171,http://scontent-a.cdninstagram.com/hphotos-xfp1/t51.2885-15/1516542_1413908878874070_291783316_n.jpg,0.03976806640625,0.153076171875,0.34759765625,-1.0,0.1769677734375,0.400048828125,0.2296826171875,0.20994140625,0.4273681640625,0.16433837890625,6.0,0.00290283203125,0.00020263671875,0.9468085106382979,0.5252173913043479,3.555550119481404,1.7876295736937196,0.8408769448373409,0.6097560975609756,0.9596344072735946,0.8288978403208391
172,http://scontent-b.cdninstagram.com/hphotos-xpa1/t51.2885-15/927595_608232815937798_1888931664_n.jpg,0.086318359375,0.161376953125,0.281064453125,-1.0,0.129765625,0.42780029296875,0.15552978515625,0.19337646484375,0.34087158203125,0.17364990234375,5.0,0.043525390625,0.000703125,0.9583333333333334,0.5314673547229077,16.401532185156903,2.0896924737819558,0.8932758793466279,0.5118190506530742,0.9981396042825712,0.8780661286446291
173,http://scontent-b.cdninstagram.com/hphotos-xaf1/t51.2885-15/10251282_520722801389353_597738120_n.jpg,0.11273193359375,0.42422119140625,0.38701171875,-1.0,0.37149169921875,0.58786376953125,0.394189453125,0.4035205078125,0.5551318359375,0.3168798828125,5.0,0.0009521484375,0.00015625,0.90625,0.7674418604651163,3.765768639569084,1.2309787325409025,0.824468085106383,0.7,0.9640970791734947,0.5831538703232954
174,http://scontent-b.cdninstagram.com/hphotos-xpf1/t51.2885-15/10311333_616401455108604_1966799966_n.jpg,0.040660109359648,0.1227999914562775,0.23308342945021146,-1.0,0.12446868725703789,0.28891932590029473,0.08633431586142082,0.049321308043914734,0.3022288436071596,0.018425071553675936,4.0,0.030976333888675295,0.00022694262890341323,0.999589995899959,0.8705882352941177,2.3262922392700287,1.1181829804926724,0.8947368421052632,0.7664990571967316,0.9028914565610242,0.4474518711682136
175,http://scontent-a.cdninstagram.com/hphotos-xap1/t51.2885-15/926727_648224751899456_1946065714_n.jpg,0.06429443359375,0.10596435546875,0.19531982421875,-1.0,0.1148388671875,0.3082421875,0.157490234375,0.23087158203125,0.463271484375,0.17703369140625,1.0,0.00341064453125,0.00341064453125,0.6750178954903364,0.6750178954903364,4.9542827867905554,4.9542827867905554,0.3985734664764622,0.3985734664764622,0.9794173617838606,0.9794173617838606
