,URL,N_area_greater_HardCutoff,N_area_greater_floor,N_skin_pix_filled_greater_floor,N_amt_horiz_vert_lines_less_ceil,N_hull_filled_greater_floor,percent_area_gr_HardCutoff,percent_area_gr_floor,percent_area_skinpix_gr_floor,percent_area_horiz_vert_less_ceil,percent_area_hull_filled_gr_floor
76,http://scontent-a.cdninstagram.com/hphotos-xap1/t51.2885-15/10499253_803647923000710_1126731027_n.jpg,21.0,2.0,11.0,1.0,4.0,0.33985595703125,0.330595703125,0.3346435546875,0.32513916015625,0.331708984375
77,http://scontent-a.cdninstagram.com/hphotos-xaf1/outbound-distilleryimage8/t0.0-17/OBPTH/706a6b0aa96211e3b2e0121b6f9dd0b4_8.jpg,21.0,2.0,4.0,0.0,4.0,0.04277587890625,0.03124755859375,0.0357470703125,0.0,0.03533447265625
78,http://scontent-b.cdninstagram.com/hphotos-xap1/t51.2885-15/10514070_1443629125912122_394826150_n.jpg,20.0,4.0,6.0,2.0,5.0,0.0997119140625,0.08114990234375,0.06481201171875,0.066376953125,0.06346923828125
79,http://scontent-a.cdninstagram.com/hphotos-xpa1/t51.2885-15/924950_722727244438837_1929669368_n.jpg,12.0,2.0,6.0,0.0,3.0,0.0420703125,0.03598388671875,0.0388720703125,0.0,0.03057861328125
80,http://scontent-b.cdninstagram.com/hphotos-xfp1/t51.2885-15/10311235_249706915240183_1244954502_n.jpg,16.0,0.0,1.0,0.0,1.0,0.00724853515625,0.0,0.0010498046875,0.0,0.0010498046875
81,http://scontent-b.cdninstagram.com/hphotos-xaf1/t51.2885-15/1209720_304822109688952_1999222406_n.jpg,45.0,3.0,21.0,0.0,8.0,0.07996337890625,0.0474853515625,0.06531982421875,0.0,0.01577880859375
82,http://scontent-b.cdninstagram.com/hphotos-xpf1/t51.2885-15/10467760_880650065282931_1025280287_n.jpg,61.0,5.0,9.0,1.0,12.0,0.14856201171875,0.0830029296875,0.077578125,0.00850341796875,0.0282421875
83,http://scontent-a.cdninstagram.com/hphotos-xpa1/t51.2885-15/10375868_1497333730496377_217734337_n.jpg,14.0,0.0,0.0,1.0,1.0,0.01000732421875,0.0,0.0,0.0038037109375,0.0038037109375
84,http://scontent-a.cdninstagram.com/hphotos-xap1/t51.2885-15/1738749_1460956047466564_1736986654_n.jpg,44.0,4.0,9.0,0.0,11.0,0.0741162109375,0.03471923828125,0.01950927734375,0.0,0.0387451171875
85,http://scontent-b.cdninstagram.com/hphotos-xaf1/t51.2885-15/10554186_535223426604024_376152843_n.jpg,36.0,2.0,8.0,0.0,5.0,0.047685546875,0.014833984375,0.0236669921875,0.0,0.0038427734375
86,http://scontent-b.cdninstagram.com/hphotos-xfp1/outbound-distilleryimage6/t0.0-17/OBPTH/85e4e916b09b11e39227127b15a688ce_8.jpg,29.0,5.0,7.0,1.0,14.0,0.09917236328125,0.07032958984375,0.0542724609375,0.00524658203125,0.034482421875
87,http://scontent-a.cdninstagram.com/hphotos-xpf1/t51.2885-15/1516985_620981014648052_738987548_n.jpg,11.0,0.0,2.0,0.0,4.0,0.00741455078125,0.0,0.0010546875,0.0,0.0037451171875
88,http://scontent-a.cdninstagram.com/hphotos-xpa1/t51.2885-15/10553984_770725872949898_1814608461_n.jpg,50.0,0.0,6.0,0.0,2.0,0.03779296875,0.0,0.01235595703125,0.0,0.00526123046875
89,http://scontent-a.cdninstagram.com/hphotos-xpf1/t51.2885-15/10499126_1431920040429077_847526530_n.jpg,15.0,0.0,2.0,0.0,4.0,0.01088623046875,0.0,0.00262451171875,0.0,0.0022119140625
